,Order_id,Payment_sequential,Payment_type,Payment_installments,Payment_value
8763,ORDER_86615,1,credit_card,2,67.85
8764,ORDER_79630,1,credit_card,1,31.77
8765,ORDER_86119,1,boleto,1,115.15
8766,ORDER_46534,1,voucher,1,46.0
8767,ORDER_15973,1,credit_card,3,103.55
8768,ORDER_65709,1,credit_card,1,62.0
8769,ORDER_72879,1,credit_card,8,203.89
8770,ORDER_42768,1,credit_card,3,134.63
8771,ORDER_52532,1,credit_card,2,145.31
8772,ORDER_54414,1,credit_card,4,423.98
8773,ORDER_03835,1,credit_card,10,519.37
8774,ORDER_44878,1,credit_card,2,110.33
8775,ORDER_71095,5,voucher,1,3.64
8776,ORDER_21979,1,boleto,1,195.6
8777,ORDER_68060,1,credit_card,1,72.38
8778,ORDER_26531,1,credit_card,1,35.0
8779,ORDER_58770,1,credit_card,1,29.09
8780,ORDER_04082,1,credit_card,6,486.86
8781,ORDER_76020,1,credit_card,1,30.29
8782,ORDER_11302,1,credit_card,2,91.79
8783,ORDER_48600,1,boleto,1,87.37
8784,ORDER_68115,1,credit_card,3,157.13
8785,ORDER_81321,1,credit_card,10,296.27
8786,ORDER_72656,1,boleto,1,81.89
8787,ORDER_09332,1,credit_card,3,87.1
8788,ORDER_39830,1,boleto,1,242.8
8789,ORDER_82597,1,credit_card,1,36.75
8790,ORDER_35985,1,credit_card,3,121.39
8791,ORDER_58586,1,credit_card,5,200.9
8792,ORDER_19590,1,credit_card,2,113.43
8793,ORDER_29235,1,boleto,1,88.29
8794,ORDER_21810,1,credit_card,1,147.98
8795,ORDER_11145,1,credit_card,3,162.25
8796,ORDER_46930,1,credit_card,10,394.77
8797,ORDER_87482,1,credit_card,2,42.58
8798,ORDER_26895,1,credit_card,5,157.7
8799,ORDER_12743,1,credit_card,8,310.85
8800,ORDER_51891,1,voucher,1,16.61
8801,ORDER_19287,1,boleto,1,85.16
8802,ORDER_08181,1,credit_card,3,145.56
8803,ORDER_33291,1,credit_card,1,32.46
8804,ORDER_07134,1,credit_card,3,223.25
8805,ORDER_46898,1,credit_card,2,178.27
8806,ORDER_07403,1,credit_card,10,126.26
8807,ORDER_56482,1,boleto,1,145.01
8808,ORDER_49772,1,credit_card,1,74.61
8809,ORDER_08620,1,credit_card,1,155.98
8810,ORDER_29031,1,boleto,1,286.25
8811,ORDER_58081,1,credit_card,6,67.22
8812,ORDER_83534,1,credit_card,2,92.66
8813,ORDER_76605,1,credit_card,1,71.44
8814,ORDER_40519,1,credit_card,7,71.73
8815,ORDER_24876,1,credit_card,1,44.01
8816,ORDER_25363,1,credit_card,6,440.71
8817,ORDER_84450,1,credit_card,1,28.23
8818,ORDER_01684,1,boleto,1,40.27
8819,ORDER_08022,1,credit_card,8,85.24
8820,ORDER_04013,1,credit_card,2,141.91
8821,ORDER_85931,1,credit_card,1,85.6
8822,ORDER_37905,1,credit_card,3,214.09
8823,ORDER_65540,1,credit_card,1,147.16
8824,ORDER_73080,1,credit_card,2,128.67
8825,ORDER_77582,1,boleto,1,34.69
8826,ORDER_19861,1,boleto,1,13.78
8827,ORDER_41630,1,credit_card,1,209.43
8828,ORDER_70837,1,credit_card,1,102.0
8829,ORDER_32028,1,credit_card,6,318.25
8830,ORDER_69423,1,credit_card,4,43.09
8831,ORDER_66707,1,credit_card,4,142.12
8832,ORDER_72051,1,credit_card,1,90.99
8833,ORDER_06834,1,credit_card,3,73.34
8834,ORDER_60141,1,credit_card,2,29.77
8835,ORDER_42498,1,credit_card,3,30.29
8836,ORDER_11043,1,credit_card,5,100.38
8837,ORDER_41366,1,credit_card,4,85.58
8838,ORDER_83920,1,credit_card,1,959.77
8839,ORDER_75091,1,credit_card,1,10.33
8840,ORDER_68651,1,boleto,1,152.35
8841,ORDER_37735,1,credit_card,4,85.14
8842,ORDER_85889,1,boleto,1,90.99
8843,ORDER_58132,1,credit_card,1,46.61
8844,ORDER_22395,1,credit_card,8,93.3
8845,ORDER_06009,1,credit_card,8,331.21
8846,ORDER_37626,1,boleto,1,40.88
8847,ORDER_33811,1,credit_card,8,177.28
8848,ORDER_71617,1,credit_card,1,67.44
8849,ORDER_72151,1,credit_card,10,2616.0
8850,ORDER_03898,1,credit_card,1,47.38
8851,ORDER_84781,1,credit_card,2,138.48
8852,ORDER_15359,2,voucher,1,10.86
8853,ORDER_64221,1,credit_card,1,220.04
8854,ORDER_80040,1,boleto,1,90.18
8855,ORDER_11426,1,credit_card,4,188.4
8856,ORDER_30006,1,credit_card,6,60.49
8857,ORDER_79646,1,credit_card,1,266.4
8858,ORDER_09393,1,credit_card,15,160.99
8859,ORDER_26624,1,credit_card,10,117.94
8860,ORDER_67848,1,credit_card,1,132.05
8861,ORDER_19222,1,credit_card,1,50.68
8862,ORDER_83363,1,credit_card,5,165.03
8863,ORDER_44945,1,credit_card,3,151.61
8864,ORDER_78653,1,boleto,1,65.0
8865,ORDER_23068,1,credit_card,10,132.08
8866,ORDER_65315,2,voucher,1,39.79
8867,ORDER_55992,1,credit_card,1,43.22
8868,ORDER_17156,1,credit_card,3,80.11
8869,ORDER_82915,1,credit_card,3,35.75
8870,ORDER_06277,1,credit_card,1,6.16
8871,ORDER_80468,1,credit_card,3,186.06
8872,ORDER_35848,1,credit_card,6,198.14
8873,ORDER_73483,1,boleto,1,39.77
8874,ORDER_21610,1,credit_card,8,180.6
8875,ORDER_06594,1,boleto,1,67.3
8876,ORDER_05206,1,credit_card,4,46.72
8877,ORDER_36767,1,credit_card,2,87.73
8878,ORDER_27522,2,voucher,1,34.05
8879,ORDER_53841,1,boleto,1,38.78
8880,ORDER_41504,1,credit_card,4,212.38
8881,ORDER_30850,1,boleto,1,954.85
8882,ORDER_51705,1,credit_card,2,154.28
8883,ORDER_72966,1,credit_card,8,363.95
8884,ORDER_39961,1,credit_card,6,108.59
8885,ORDER_42712,1,credit_card,6,341.91
8886,ORDER_05765,1,credit_card,4,47.42
8887,ORDER_74067,1,credit_card,5,57.13
8888,ORDER_32875,1,credit_card,10,335.47
8889,ORDER_36008,1,boleto,1,37.61
8890,ORDER_33182,1,credit_card,1,34.84
8891,ORDER_80208,1,credit_card,4,2213.22
8892,ORDER_11174,1,credit_card,1,93.56
8893,ORDER_60907,1,voucher,1,65.0
8894,ORDER_15689,1,credit_card,6,72.67
8895,ORDER_84402,1,credit_card,2,154.36
8896,ORDER_15424,1,credit_card,2,40.6
8897,ORDER_06908,1,credit_card,1,49.42
8898,ORDER_12574,1,credit_card,1,59.33
8899,ORDER_01465,1,credit_card,2,58.99
8900,ORDER_76552,1,voucher,1,103.59
8901,ORDER_16649,1,credit_card,8,129.2
8902,ORDER_39401,1,credit_card,1,34.33
8903,ORDER_33938,1,boleto,1,261.01
8904,ORDER_28160,1,credit_card,5,518.25
8905,ORDER_84060,1,credit_card,1,65.88
8906,ORDER_70780,1,credit_card,9,92.9
8907,ORDER_60377,1,credit_card,6,240.6
8908,ORDER_64205,1,credit_card,3,98.52
8909,ORDER_13913,1,credit_card,4,92.35
8910,ORDER_24118,1,credit_card,1,65.43
8911,ORDER_81164,1,boleto,1,61.73
8912,ORDER_71590,1,credit_card,1,84.81
8913,ORDER_58022,1,boleto,1,107.26
8914,ORDER_13507,1,credit_card,1,143.41
8915,ORDER_09336,1,credit_card,1,70.59
8916,ORDER_10012,1,credit_card,1,68.89
8917,ORDER_74518,1,credit_card,1,36.13
8918,ORDER_30952,1,credit_card,1,66.73
8919,ORDER_69047,1,credit_card,1,32.42
8920,ORDER_51560,1,credit_card,2,71.61
8921,ORDER_87232,1,credit_card,4,163.39
8922,ORDER_33358,1,credit_card,1,36.7
8923,ORDER_57925,1,credit_card,1,117.97
8924,ORDER_81406,1,boleto,1,146.49
8925,ORDER_71581,2,voucher,1,159.12
8926,ORDER_35199,1,credit_card,3,173.09
8927,ORDER_57679,1,credit_card,10,133.8
8928,ORDER_14663,1,credit_card,1,646.6
8929,ORDER_16449,1,credit_card,9,150.38
8930,ORDER_63269,1,debit_card,1,141.78
8931,ORDER_79962,1,boleto,1,43.31
8932,ORDER_82550,1,credit_card,3,246.49
8933,ORDER_21940,1,credit_card,3,54.68
8934,ORDER_46035,1,credit_card,1,48.21
8935,ORDER_23975,1,credit_card,2,116.95
8936,ORDER_17107,1,boleto,1,163.75
8937,ORDER_70035,1,boleto,1,55.29
8938,ORDER_72422,1,credit_card,1,370.6
8939,ORDER_44510,1,credit_card,2,25.19
8940,ORDER_16902,1,credit_card,6,106.85
8941,ORDER_79585,1,credit_card,2,238.41
8942,ORDER_44204,1,credit_card,2,69.14
8943,ORDER_18033,1,boleto,1,97.85
8944,ORDER_57222,1,credit_card,4,136.99
8945,ORDER_11489,1,boleto,1,111.62
8946,ORDER_40731,1,credit_card,5,55.0
8947,ORDER_58150,1,boleto,1,47.44
8948,ORDER_54750,1,credit_card,1,61.1
8949,ORDER_01062,1,credit_card,8,82.23
8950,ORDER_45701,1,boleto,1,54.42
8951,ORDER_69646,1,boleto,1,26.77
8952,ORDER_69738,1,credit_card,1,54.03
8953,ORDER_02619,1,boleto,1,290.68
8954,ORDER_06380,1,credit_card,5,58.27
8955,ORDER_17830,1,boleto,1,29.71
8956,ORDER_56887,1,credit_card,1,91.23
8957,ORDER_52333,1,credit_card,2,156.25
8958,ORDER_03761,1,credit_card,3,111.82
8959,ORDER_57850,1,boleto,1,124.83
8960,ORDER_55724,1,boleto,1,137.99
8961,ORDER_06703,1,boleto,1,99.33
8962,ORDER_17881,1,credit_card,1,28.08
8963,ORDER_68770,1,boleto,1,293.77
8964,ORDER_12439,1,credit_card,1,60.23
8965,ORDER_79294,1,boleto,1,27.01
8966,ORDER_87489,1,credit_card,1,79.11
8967,ORDER_44769,1,voucher,1,56.78
8968,ORDER_31534,1,credit_card,3,103.87
8969,ORDER_53132,1,credit_card,1,82.48
8970,ORDER_26227,1,credit_card,1,155.14
8971,ORDER_77275,1,boleto,1,95.99
8972,ORDER_25090,1,boleto,1,137.99
8973,ORDER_76807,1,credit_card,4,138.74
8974,ORDER_60518,1,credit_card,9,477.71
8975,ORDER_70041,1,credit_card,2,94.58
8976,ORDER_20578,1,credit_card,2,285.78
8977,ORDER_46067,1,credit_card,4,323.82
8978,ORDER_31056,1,credit_card,1,34.05
8979,ORDER_87966,1,credit_card,1,268.04
8980,ORDER_76988,1,credit_card,4,222.97
8981,ORDER_64290,1,voucher,1,103.14
8982,ORDER_83779,1,credit_card,6,120.09
8983,ORDER_22138,1,boleto,1,43.09
8984,ORDER_21134,1,credit_card,2,149.08
8985,ORDER_65843,1,debit_card,1,136.46
8986,ORDER_59625,1,credit_card,4,193.45
8987,ORDER_49719,1,credit_card,8,565.5
8988,ORDER_08697,1,credit_card,2,157.95
8989,ORDER_78237,1,credit_card,1,16.29
8990,ORDER_03590,1,credit_card,3,64.77
8991,ORDER_21691,1,credit_card,4,129.78
8992,ORDER_30555,1,credit_card,3,36.62
8993,ORDER_15261,1,credit_card,5,64.14
8994,ORDER_39121,2,credit_card,2,210.76
8995,ORDER_10854,1,credit_card,6,159.03
8996,ORDER_84164,1,credit_card,1,77.89
8997,ORDER_61883,2,voucher,1,5.35
8998,ORDER_37862,1,credit_card,6,103.55
8999,ORDER_53461,1,credit_card,7,70.04
9000,ORDER_44471,1,credit_card,5,119.4
9001,ORDER_69965,1,credit_card,3,32.6
9002,ORDER_66883,1,credit_card,4,195.13
9003,ORDER_02930,1,boleto,1,92.8
9004,ORDER_45244,1,voucher,1,327.47
9005,ORDER_65048,1,credit_card,6,279.98
9006,ORDER_45074,1,credit_card,4,41.84
9007,ORDER_36219,1,credit_card,5,88.42
9008,ORDER_01058,1,credit_card,3,88.62
9009,ORDER_37104,1,credit_card,1,86.15
9010,ORDER_24843,1,credit_card,4,59.34
9011,ORDER_09018,1,boleto,1,81.92
9012,ORDER_78148,1,boleto,1,260.56
9013,ORDER_04404,1,boleto,1,65.1
9014,ORDER_25138,1,credit_card,3,66.11
9015,ORDER_41311,1,credit_card,1,43.62
9016,ORDER_80434,1,credit_card,2,107.88
9017,ORDER_42405,1,boleto,1,58.95
9018,ORDER_41408,1,credit_card,1,63.6
9019,ORDER_29002,1,credit_card,2,50.78
9020,ORDER_21898,1,credit_card,1,74.42
9021,ORDER_49747,1,boleto,1,31.38
9022,ORDER_82654,1,credit_card,2,169.61
9023,ORDER_65975,1,credit_card,8,88.62
9024,ORDER_27052,1,debit_card,1,118.93
9025,ORDER_08400,1,credit_card,6,70.91
9026,ORDER_42900,1,credit_card,5,324.29
9027,ORDER_08560,1,credit_card,1,52.13
9028,ORDER_72172,1,credit_card,1,53.35
9029,ORDER_46506,1,credit_card,6,65.15
9030,ORDER_53981,1,credit_card,10,342.02
9031,ORDER_25879,1,credit_card,1,15.71
9032,ORDER_43810,1,boleto,1,44.38
9033,ORDER_63414,1,credit_card,3,110.34
9034,ORDER_13795,1,credit_card,4,80.52
9035,ORDER_22889,1,credit_card,1,69.71
9036,ORDER_84457,1,credit_card,8,410.51
9037,ORDER_10442,1,credit_card,6,354.2
9038,ORDER_64272,1,credit_card,2,77.57
9039,ORDER_02532,1,credit_card,2,263.23
9040,ORDER_86940,1,credit_card,1,28.99
9041,ORDER_31750,1,boleto,1,85.08
9042,ORDER_45099,1,credit_card,10,106.16
9043,ORDER_35818,1,boleto,1,27.38
9044,ORDER_33507,1,credit_card,1,57.68
9045,ORDER_73213,1,credit_card,1,179.9
9046,ORDER_80537,1,credit_card,3,89.75
9047,ORDER_51269,1,credit_card,4,41.09
9048,ORDER_30375,1,credit_card,8,87.17
9049,ORDER_77750,1,credit_card,3,58.13
9050,ORDER_14144,1,credit_card,2,72.66
9051,ORDER_56522,1,credit_card,3,172.44
9052,ORDER_49309,1,credit_card,3,86.58
9053,ORDER_48327,1,boleto,1,131.61
9054,ORDER_15893,1,credit_card,5,116.47
9055,ORDER_35323,1,credit_card,1,160.5
9056,ORDER_64087,1,credit_card,1,372.28
9057,ORDER_70397,1,credit_card,8,367.2
9058,ORDER_47249,1,credit_card,10,895.93
9059,ORDER_06020,1,credit_card,1,103.06
9060,ORDER_48973,1,credit_card,2,83.75
9061,ORDER_59020,1,credit_card,5,81.5
9062,ORDER_19608,1,voucher,1,100.0
9063,ORDER_00625,1,credit_card,5,153.2
9064,ORDER_34615,1,credit_card,4,120.18
9065,ORDER_77978,1,boleto,1,50.1
9066,ORDER_58088,1,credit_card,1,28.13
9067,ORDER_19234,1,credit_card,3,292.39
9068,ORDER_83600,1,credit_card,1,55.1
9069,ORDER_22143,1,boleto,1,137.6
9070,ORDER_63092,1,credit_card,3,75.53
9071,ORDER_25473,3,credit_card,3,102.82
9072,ORDER_67654,1,boleto,1,107.78
9073,ORDER_06403,1,credit_card,1,103.16
9074,ORDER_33879,1,credit_card,7,205.99
9075,ORDER_79840,1,boleto,1,194.5
9076,ORDER_25452,1,credit_card,3,76.76
9077,ORDER_35200,1,credit_card,1,99.43
9078,ORDER_23877,1,credit_card,1,194.57
9079,ORDER_68120,1,credit_card,2,71.91
9080,ORDER_27293,1,credit_card,8,87.47
9081,ORDER_73341,1,credit_card,1,141.63
9082,ORDER_45398,1,credit_card,5,126.33
9083,ORDER_14337,1,boleto,1,98.16
9084,ORDER_67993,1,boleto,1,123.4
9085,ORDER_06274,1,credit_card,3,36.35
9086,ORDER_76068,1,credit_card,1,6.15
9087,ORDER_84852,1,credit_card,4,261.46
9088,ORDER_48230,1,boleto,1,42.59
9089,ORDER_14826,1,boleto,1,136.08
9090,ORDER_24265,1,credit_card,1,114.37
9091,ORDER_40312,2,voucher,1,200.0
9092,ORDER_12724,1,boleto,1,35.38
9093,ORDER_09151,1,debit_card,1,57.55
9094,ORDER_19957,1,credit_card,2,65.0
9095,ORDER_77225,1,credit_card,2,105.68
9096,ORDER_43252,1,credit_card,1,8.53
9097,ORDER_42233,1,credit_card,5,163.75
9098,ORDER_52084,1,voucher,1,24.68
9099,ORDER_19330,1,credit_card,5,378.61
9100,ORDER_60598,1,credit_card,1,28.0
9101,ORDER_61286,1,boleto,1,52.78
9102,ORDER_07001,1,credit_card,2,68.35
9103,ORDER_57123,1,boleto,1,72.79
9104,ORDER_06362,1,credit_card,6,136.84
9105,ORDER_31998,1,credit_card,2,28.02
9106,ORDER_55533,1,credit_card,5,113.71
9107,ORDER_77621,1,voucher,1,106.54
9108,ORDER_26520,1,voucher,1,21.38
9109,ORDER_30153,1,credit_card,3,215.07
9110,ORDER_38869,1,boleto,1,83.55
9111,ORDER_59311,1,credit_card,4,40.68
9112,ORDER_19070,1,boleto,1,42.58
9113,ORDER_24820,1,boleto,1,28.64
9114,ORDER_51562,1,credit_card,8,104.42
9115,ORDER_41080,1,credit_card,6,337.2
9116,ORDER_44947,1,credit_card,5,227.98
9117,ORDER_26613,1,credit_card,8,139.89
9118,ORDER_70908,1,credit_card,5,56.39
9119,ORDER_62884,1,credit_card,1,48.28
9120,ORDER_07647,1,credit_card,1,35.41
9121,ORDER_65108,1,credit_card,1,30.75
9122,ORDER_11025,1,boleto,1,131.43
9123,ORDER_86857,1,credit_card,1,72.33
9124,ORDER_82599,1,credit_card,2,42.68
9125,ORDER_39576,1,credit_card,4,89.15
9126,ORDER_11592,1,credit_card,1,37.61
9127,ORDER_32413,1,credit_card,6,63.9
9128,ORDER_43086,1,boleto,1,55.09
9129,ORDER_58573,1,credit_card,3,34.55
9130,ORDER_23214,2,voucher,1,4.58
9131,ORDER_67061,1,credit_card,8,210.01
9132,ORDER_85670,1,credit_card,2,181.03
9133,ORDER_34453,1,boleto,1,263.84
9134,ORDER_57176,2,voucher,1,128.44
9135,ORDER_50955,1,credit_card,1,298.2
9136,ORDER_00804,1,credit_card,1,80.2
9137,ORDER_32255,1,credit_card,2,157.13
9138,ORDER_72231,1,credit_card,2,141.6
9139,ORDER_27205,1,credit_card,1,58.13
9140,ORDER_00801,1,credit_card,3,77.75
9141,ORDER_88020,1,credit_card,1,59.25
9142,ORDER_59915,1,credit_card,1,65.46
9143,ORDER_25611,1,boleto,1,913.65
9144,ORDER_55086,1,credit_card,1,116.57
9145,ORDER_86755,1,credit_card,1,33.23
9146,ORDER_08728,1,credit_card,1,298.3
9147,ORDER_28834,1,credit_card,5,59.42
9148,ORDER_41177,1,credit_card,10,263.31
9149,ORDER_67949,1,credit_card,4,196.14
9150,ORDER_68197,1,credit_card,10,108.46
9151,ORDER_42029,1,boleto,1,434.66
9152,ORDER_38504,1,credit_card,1,57.68
9153,ORDER_22876,1,debit_card,1,88.71
9154,ORDER_57513,1,credit_card,5,148.0
9155,ORDER_33221,1,credit_card,8,207.65
9156,ORDER_30750,1,credit_card,5,275.69
9157,ORDER_11751,2,debit_card,1,70.12
9158,ORDER_72734,1,credit_card,2,20.03
9159,ORDER_25009,1,credit_card,3,100.23
9160,ORDER_77414,1,credit_card,4,98.54
9161,ORDER_68810,1,credit_card,3,44.83
9162,ORDER_85667,1,credit_card,1,84.03
9163,ORDER_85646,2,voucher,1,8.0
9164,ORDER_84163,1,credit_card,1,31.69
9165,ORDER_26356,1,boleto,1,75.54
9166,ORDER_49557,1,credit_card,3,65.22
9167,ORDER_01962,1,credit_card,3,138.15
9168,ORDER_24580,1,credit_card,3,290.48
9169,ORDER_54731,1,credit_card,5,94.3
9170,ORDER_32077,1,credit_card,2,121.72
9171,ORDER_34282,1,credit_card,1,26.44
9172,ORDER_30981,1,credit_card,1,36.11
9173,ORDER_23900,1,boleto,1,239.81
9174,ORDER_31369,1,boleto,1,155.72
9175,ORDER_87204,1,boleto,1,58.56
9176,ORDER_79952,1,credit_card,5,111.02
9177,ORDER_31658,1,boleto,1,123.33
9178,ORDER_36232,1,boleto,1,23.69
9179,ORDER_42160,1,credit_card,5,162.85
9180,ORDER_78803,1,credit_card,3,169.37
9181,ORDER_85609,1,credit_card,1,38.02
9182,ORDER_72269,1,credit_card,2,131.26
9183,ORDER_38540,1,credit_card,2,1617.84
9184,ORDER_65655,1,credit_card,2,103.63
9185,ORDER_31306,1,credit_card,1,94.85
9186,ORDER_24650,1,credit_card,3,212.32
9187,ORDER_25234,1,credit_card,2,115.5
9188,ORDER_59143,1,boleto,1,107.27
9189,ORDER_68519,1,boleto,1,310.11
9190,ORDER_56769,1,credit_card,1,17.78
9191,ORDER_55867,1,credit_card,4,45.05
9192,ORDER_74293,1,credit_card,4,415.66
9193,ORDER_33823,1,credit_card,3,97.8
9194,ORDER_23037,2,voucher,1,96.95
9195,ORDER_38978,1,credit_card,2,147.48
9196,ORDER_12460,1,credit_card,8,164.4
9197,ORDER_82656,1,boleto,1,83.18
9198,ORDER_76384,1,credit_card,1,37.29
9199,ORDER_30018,1,credit_card,4,532.55
9200,ORDER_56250,1,credit_card,4,217.15
9201,ORDER_03023,1,credit_card,5,50.53
9202,ORDER_34083,1,credit_card,1,100.06
9203,ORDER_81584,1,debit_card,1,227.62
9204,ORDER_23319,1,credit_card,2,140.5
9205,ORDER_14467,1,boleto,1,103.54
9206,ORDER_24967,1,credit_card,4,65.0
9207,ORDER_51614,1,credit_card,4,102.49
9208,ORDER_51198,1,credit_card,2,66.64
9209,ORDER_80824,1,boleto,1,214.99
9210,ORDER_54622,1,credit_card,3,50.86
9211,ORDER_11295,1,credit_card,8,87.43
9212,ORDER_09026,1,credit_card,2,110.4
9213,ORDER_11534,1,credit_card,1,76.29
9214,ORDER_47798,1,credit_card,3,33.13
9215,ORDER_74371,1,credit_card,1,860.92
9216,ORDER_38123,1,credit_card,1,64.23
9217,ORDER_75893,1,credit_card,4,117.26
9218,ORDER_37417,1,credit_card,10,690.86
9219,ORDER_77688,1,credit_card,3,85.54
9220,ORDER_30382,1,boleto,1,36.62
9221,ORDER_50496,1,credit_card,8,709.93
9222,ORDER_01061,1,credit_card,2,170.17
9223,ORDER_51100,1,credit_card,3,39.6
9224,ORDER_35686,1,boleto,1,142.46
9225,ORDER_00502,1,credit_card,4,87.44
9226,ORDER_78721,1,credit_card,1,76.95
9227,ORDER_43733,1,credit_card,1,140.34
9228,ORDER_34830,1,credit_card,3,169.17
9229,ORDER_62666,1,boleto,1,80.76
9230,ORDER_40515,1,credit_card,1,24.38
9231,ORDER_85501,1,credit_card,2,165.26
9232,ORDER_35747,1,credit_card,3,142.96
9233,ORDER_41615,1,credit_card,1,72.76
9234,ORDER_88025,1,credit_card,3,164.61
9235,ORDER_47781,1,boleto,1,92.25
9236,ORDER_87176,2,voucher,1,258.94
9237,ORDER_25581,1,credit_card,7,153.8
9238,ORDER_81079,1,credit_card,10,204.46
9239,ORDER_30689,1,credit_card,1,74.66
9240,ORDER_67787,1,credit_card,6,158.21
9241,ORDER_44081,1,credit_card,1,68.33
9242,ORDER_27844,1,boleto,1,415.24
9243,ORDER_12210,1,credit_card,1,127.15
9244,ORDER_01270,1,credit_card,1,188.94
9245,ORDER_49090,1,credit_card,4,47.83
9246,ORDER_20369,1,credit_card,1,215.05
9247,ORDER_57740,1,credit_card,1,23.23
9248,ORDER_34697,1,credit_card,2,102.36
9249,ORDER_75925,1,credit_card,1,126.68
9250,ORDER_50440,1,credit_card,2,71.14
9251,ORDER_60019,1,credit_card,5,238.01
9252,ORDER_26103,1,boleto,1,77.27
9253,ORDER_54310,1,credit_card,3,33.13
9254,ORDER_81269,1,credit_card,4,86.25
9255,ORDER_57499,1,credit_card,1,180.78
9256,ORDER_17119,1,credit_card,9,94.76
9257,ORDER_71155,1,credit_card,18,276.08
9258,ORDER_65880,1,credit_card,4,133.06
9259,ORDER_84907,1,credit_card,2,202.28
9260,ORDER_37632,1,credit_card,1,62.05
9261,ORDER_86926,1,credit_card,1,72.44
9262,ORDER_43294,1,boleto,1,113.5
9263,ORDER_50656,1,credit_card,2,158.3
9264,ORDER_01367,1,credit_card,7,79.61
9265,ORDER_69317,1,credit_card,8,92.57
9266,ORDER_35880,1,boleto,1,97.78
9267,ORDER_72022,1,voucher,1,25.0
9268,ORDER_02574,1,credit_card,2,29.86
9269,ORDER_35172,1,boleto,1,35.14
9270,ORDER_25677,1,boleto,1,60.72
9271,ORDER_75985,1,boleto,1,64.51
9272,ORDER_20705,1,credit_card,3,92.81
9273,ORDER_22692,1,credit_card,4,92.5
9274,ORDER_83096,1,credit_card,1,176.26
9275,ORDER_02699,1,credit_card,8,81.69
9276,ORDER_46546,1,boleto,1,89.75
9277,ORDER_02736,1,credit_card,2,28.0
9278,ORDER_49370,1,credit_card,4,44.09
9279,ORDER_19109,1,credit_card,5,96.8
9280,ORDER_05221,1,credit_card,1,90.46
9281,ORDER_63817,1,boleto,1,99.75
9282,ORDER_20423,2,voucher,1,3.47
9283,ORDER_28715,1,boleto,1,100.83
9284,ORDER_30647,1,credit_card,5,109.89
9285,ORDER_87823,1,boleto,1,47.05
9286,ORDER_79297,1,credit_card,1,2.05
9287,ORDER_23848,1,boleto,1,133.28
9288,ORDER_28702,1,credit_card,10,109.77
9289,ORDER_08956,1,voucher,1,41.84
9290,ORDER_85074,1,credit_card,2,46.85
9291,ORDER_11095,1,credit_card,3,188.2
9292,ORDER_81609,1,credit_card,1,22.7
9293,ORDER_33968,1,credit_card,1,218.63
9294,ORDER_46336,1,boleto,1,110.37
9295,ORDER_35978,1,debit_card,1,75.25
9296,ORDER_69333,1,credit_card,2,139.8
9297,ORDER_71700,1,credit_card,1,69.04
9298,ORDER_21593,1,credit_card,2,59.34
9299,ORDER_00495,1,boleto,1,119.89
9300,ORDER_49984,1,credit_card,2,149.7
9301,ORDER_03039,1,credit_card,2,178.56
9302,ORDER_60335,1,credit_card,2,308.16
9303,ORDER_23571,1,credit_card,8,91.67
9304,ORDER_34481,1,credit_card,1,99.75
9305,ORDER_88024,1,boleto,1,172.81
9306,ORDER_56355,3,voucher,1,29.85
9307,ORDER_43085,1,credit_card,1,93.28
9308,ORDER_48340,1,boleto,1,154.55
9309,ORDER_67361,1,credit_card,3,135.05
9310,ORDER_01435,1,credit_card,1,90.17
9311,ORDER_47536,1,credit_card,6,744.66
9312,ORDER_32681,1,credit_card,1,41.84
9313,ORDER_64556,1,credit_card,1,148.38
9314,ORDER_13505,1,boleto,1,58.32
9315,ORDER_24480,1,credit_card,5,212.83
9316,ORDER_39177,1,credit_card,4,204.81
9317,ORDER_79149,1,credit_card,1,162.06
9318,ORDER_52610,1,credit_card,8,192.9
9319,ORDER_35822,1,credit_card,2,44.5
9320,ORDER_68658,1,credit_card,1,25.38
9321,ORDER_74932,1,credit_card,5,108.78
9322,ORDER_51312,1,credit_card,1,68.78
